[FimsReadDemon             ; 0:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 22:23:07]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 22:23:07]METS Db Dis_Conn !! 
[FimsReadDemon             ; 22:23:07]Program End.
[FimsSendDemon             ; 22:28:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 22:28:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:28:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 22:28:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 22:28:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:28:03]Program End.
[FimsReadDemon             ; 22:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 22:33:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 22:33:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 22:33:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 22:33:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 22:33:05]Program End.
[FimsSendDemon             ; 22:35:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 22:35:05]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:35:05]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 22:35:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:35:05]Program End.
[FimsSendDemon             ; 22:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 22:38:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:38:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 22:38:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 22:38:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:38:05]Program End.
[FimsReadDemon             ; 22:43:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 22:43:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 22:43:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 22:43:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 22:43:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 22:43:02]Program End.
[FimsSendDemon             ; 22:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 22:48:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:48:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 22:48:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 22:48:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:48:04]Program End.
[FimsReadDemon             ; 22:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 22:53:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 22:53:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 22:53:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 22:53:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 22:53:04]Program End.
[FimsSendDemon             ; 22:58:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 22:58:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:58:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 22:58:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 22:58:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:58:04]Program End.
[FimsReadDemon             ; 23:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 23:03:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 23:03:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 23:03:04]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 23:03:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 23:03:04]Program End.
[FimsSendDemon             ; 23:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 23:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 23:05:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 23:05:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 23:05:02]Program End.
[FimsSendDemon             ; 23:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 23:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 23:08:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 23:08:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 23:08:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 23:08:01]Program End.
[FimsReadDemon             ; 23:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 23:13:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 23:13:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 23:13:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 23:13:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 23:13:04]Program End.
[FimsSendDemon             ; 23:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 23:18:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 23:18:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 23:18:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 23:18:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 23:18:05]Program End.
[FimsReadDemon             ; 23:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 23:23:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 23:23:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 23:23:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 23:23:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 23:23:03]Program End.
[FimsSendDemon             ; 23:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 23:28:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 23:28:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 23:28:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 23:28:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 23:28:04]Program End.
[FimsReadDemon             ; 23:33:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 23:33:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 23:33:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 23:33:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 23:33:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 23:33:06]Program End.
[FimsSendDemon             ; 23:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 23:35:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 23:35:01]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 23:35:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 23:35:01]Program End.
[FimsSendDemon             ; 23:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 23:38:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 23:38:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 23:38:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 23:38:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 23:38:03]Program End.
[FimsReadDemon             ; 23:43:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 23:43:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 23:43:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 23:43:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 23:43:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 23:43:06]Program End.
[FimsSendDemon             ; 23:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 23:48:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 23:48:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 23:48:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 23:48:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 23:48:04]Program End.
[FimsReadDemon             ; 23:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 23:53:06]METS Db CONNECTION !! 
[FimsReadDemon             ; 23:53:08]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 23:53:08]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 23:53:10]METS Db Dis_Conn !! 
[FimsReadDemon             ; 23:53:10]Program End.
[FimsSendDemon             ; 23:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 23:58:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 23:58:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 23:58:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 23:58:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 23:58:04]Program End.
